iso_code;year;nodf_drought;nodf_earthquakes;nodf_volcanic_activity;nodf_floods;nodf_storms;nodf_landslides;nodf_wildfires;nodf_extreme_temperatures
VIR;2010;0;0;0;0;0.7;0;0;0
VIR;2020;0;0;0;0;0;0;0;0
URG;1950;0;0;0;0;0;0;0;0
URG;1960;0;0;0;0.8;0;0;0;0
URG;1970;0;0;0;0;0;0;0;0
URG;1980;0;0;0;0;0;0;0;0
URG;1990;0;0;0;0.1;0.2;0;0;0
URG;2000;0;0;0;0.3;0.9;0;0;0.7
URG;2010;0;0;0;1;0;0;0;0.4
URG;2020;0;0;0;0;0;0;0;0
UZB;1950;0;0;0;0;0;0;0;0
UZB;1960;0;0;0;0;0;0;0;0
UZB;1970;0;0;0;0;0;0;0;0
UZB;1980;0;0;0;0;0;0;0;0
UZB;1990;0;0.9;0;0;0;2.4;0;0
UZB;2000;0;0;0;0;0;0;0;0
UZB;2010;0;1.3;0;0;0;0;0;0
UZB;2020;0;0;0;3;0;2.67;0;0
VUT;1950;0;0;0;0;10;0;0;0
VUT;1960;0;0;0;0;0;0;0;0
VUT;1970;0;0;0;0;0.4;0;0;0
VUT;1980;0;0;0;0;5.7;0.1;0;0
VUT;1990;0;1.2;0;0;3.8;0;0;0
VUT;2000;0;0;0;0;0.4;0;0;0
VUT;2010;0;0;0;0;2.3;0;0;0
VUT;2020;0;0;0;0;1;0;0;0
VEN;1950;0;10;0;0;0;0;0;0
VEN;1960;0;24;0;0;0;3;0;0
VEN;1970;0;0;0;0;0;0;0;0
VEN;1980;0;0.3;0;14.4;1.1;11.6;0;0
VEN;1990;0;8;0;3003.4;10;1.8;0;0
VEN;2000;0;0;0;16;0.5;0;0;0
VEN;2010;0;0;0;6.6;0.8;0;0;0
VEN;2020;0;0;0;26.67;0;36.33;0;0
VNM;1950;0;0;0;0;105.6;0;0;0
VNM;1960;0;0;0;43.1;700;0;0;0
VNM;1970;0;0;0;31.1;21.2;0;0;0
VNM;1980;0;0;0;38.5;373.9;0;0;0
VNM;1990;0;0;0;201.6;554.1;22.1;0;0
VNM;2000;0;0;0;200;131.9;10.9;0;0
VNM;2010;0;0;0;86.7;50.8;0;0;0
VNM;2020;0;0;0;18;115.33;0;0;0
WLF;1950;0;0;0;0;0;0;0;0
WLF;1960;0;0;0;0;0;0;0;0
WLF;1970;0;0;0;0;0;0;0;0
WLF;1980;0;0;0;0;0.1;0;0;0
WLF;1990;0;0.5;0;0;0;0;0;0
WLF;2000;0;0;0;0;0;0;0;0
WLF;2010;0;0;0;0;0;0;0;0
WLF;2020;0;0;0;0;0;0;0;0
YEM;1950;0;0;0;0;0;0;0;0
YEM;1960;0;0;0;0;0;0;0;0
YEM;1970;0;0;0;0;0;0;0;0
YEM;1980;0;0;0;0;0;0;0;0
YEM;1990;0;1;0;44.6;0;0;0;0
YEM;2000;0;0;0.6;33.6;3;7.6;0;0
YEM;2010;0;0;0;15.8;7.5;2;0;0
YEM;2020;0;0;0;67;0;0;0;0
ZMB;1950;0;0;0;0;0;0;0;0
ZMB;1960;0;0;0;0;0;0;0;0
ZMB;1970;0;0;0;1.1;0;0;0;0
ZMB;1980;0;0;0;0;0;0;0;0
ZMB;1990;0;0;0;0;0;0;0;0
ZMB;2000;0;0;0;6;0;0;0;0
ZMB;2010;0;0;0;0.4;0;0.9;0;0
ZMB;2020;0;0;0;2;0;0;0;0
ZWE;1950;0;0;0;0;0;0;0;0
ZWE;1960;0;0;0;0;0;0;0;0
ZWE;1970;0;0;0;0;1.1;0;0;0
ZWE;1980;0;0;0;0;0;0;0;0
ZWE;1990;0;0;0;3.6;0;0;0;0
ZWE;2000;0;0;0;11.2;0.8;0;0;0
ZWE;2010;0;0;0;16.5;92;0;0;0
ZWE;2020;0;0;0;0;1;0;0;0
